CustomerKey,FirstName,MiddleName,LastName,Gender,DateFirstPurchase,Customer City
21579,Wyatt,NULL,Jackson,Male,2020-06-03,Woodburn
21580,Mariah,J,Ward,Female,2020-06-11,Langley
21581,Rachel,C,Russell,Female,2020-02-06,Westminster
21582,Amber,W,Roberts,Female,2019-10-07,Cliffside
21583,Jaclyn,M,Lal,Female,2020-10-16,Casper
21584,Gavin,W,Bryant,Male,2020-10-07,Everett
21585,Trinity,O,Gray,Female,2020-10-26,Lebanon
21586,Stephanie,D,Foster,Female,2020-10-23,W. Linn
21587,Jenna,T,Roberts,Female,2020-10-28,Bellflower
21588,Theodore,W,Martin,Male,2020-11-10,Burbank
21589,Vanessa,NULL,Coleman,Female,2019-09-29,Port Hammond
21590,Taylor,M,Gonzales,Female,2020-11-10,Bellingham
21591,Clayton,NULL,Goel,Male,2020-12-22,Colma
21592,Christina,NULL,Reed,Female,2020-10-27,Kirkland
21593,Marcus,H,Roberts,Male,2020-11-06,Burbank
21594,Brianna,NULL,Moore,Female,2020-11-06,Fremont
21595,Juan,H,Ward,Male,2019-10-01,N. Vancouver
21596,Luke,H,Wright,Male,2020-11-21,Woodburn
21597,Jose,NULL,Jones,Male,2020-01-19,Coronado
21598,Chloe,E,Perez,Female,2020-11-14,Yakima
21599,Sara,A,Lopez,Female,2020-11-05,Salem
21600,Alexa,R,Bell,Female,2019-12-31,Santa Cruz
21601,Jacqueline,L,Bell,Female,2020-02-20,San Francisco
21602,Manuel,S,Malhotra,Male,2020-02-05,Burien
21603,Seth,NULL,Barnes,Male,2020-02-03,Bellingham
21604,Melanie,A,Howard,Female,2020-11-14,Downey
21605,Brittney,A,Ye,Female,2020-11-04,Burien
21606,Connor,W,Roberts,Male,2020-11-06,Edmonds
21607,Bryce,I,Torres,Male,2020-11-12,Edmonds
21608,David,NULL,Griffin,Male,2020-02-22,Redmond
21609,Tabitha,NULL,Blanco,Female,2020-02-04,Chula Vista
21610,Caleb,NULL,Edwards,Male,2020-02-27,Fremont
21611,Ethan,J,Wilson,Male,2020-02-24,Woodland Hills
21612,Spencer,J,Foster,Male,2020-07-15,Salem
21613,Caleb,G,Powell,Male,2019-10-17,Newton
21614,William,A,Thomas,Male,2019-11-18,Cliffside
21615,Grace,J,Torres,Female,2020-11-04,Concord
21616,Carson,J,Wood,Male,2020-04-17,Burien
21617,Jennifer,NULL,Miller,Female,2021-01-20,Corvallis
21618,Elijah,NULL,Carter,Male,2019-11-07,N. Vancouver
21619,Angela,NULL,Patterson,Female,2020-02-17,Woodland Hills
21620,Mariah,NULL,Brooks,Female,2019-10-28,Haney
21621,Jordan,NULL,Parker,Male,2019-11-20,N. Vancouver
21622,Ethan,R,Winston,Male,2019-11-03,Oak Bay
21623,Connor,NULL,Diaz,Male,2020-12-17,Port Orchard
21624,Faith,L,Price,Female,2020-05-10,Tacoma
21625,Jennifer,T,Hall,Female,2020-08-11,Woodburn
21626,Brianna,E,Garcia,Female,2020-09-11,Yakima
21627,Bailey,M,Roberts,Female,2020-06-25,Burlingame
21628,Kelli,T,Xu,Female,2020-09-05,Burien
21629,Thomas,NULL,Thomas,Male,2019-11-23,Langley
21630,Faith,NULL,Jenkins,Female,2020-02-13,Marysville
21631,Martin,E,Sanchez,Male,2020-07-14,Cliffside
21632,Jaclyn,NULL,Liang,Female,2020-04-09,Coronado
21633,Cameron,F,Zhang,Male,2020-03-23,Puyallup
21634,Arianna,NULL,Cook,Female,2020-09-19,Edmonds
21635,Christian,G,Lewis,Male,2020-06-21,Palo Alto
21636,Katherine,NULL,Rivera,Female,2020-07-25,Woodland Hills
21637,Richard,I,Lewis,Male,2020-11-13,San Diego
21638,Olivia,J,Harris,Female,2020-11-07,Corvallis
21639,Anthony,NULL,Wilson,Male,2020-08-11,Burien
21640,Charles,NULL,Cooper,Male,2020-07-20,Daly City
21641,Kaylee,NULL,Perez,Female,2020-11-27,Daly City
21642,Alexandra,NULL,Rodriguez,Female,2019-11-05,Oak Bay
21643,Wyatt,NULL,Diaz,Male,2020-11-25,Concord
21644,Sydney,NULL,Howard,Female,2020-11-22,West Covina
21645,Spencer,NULL,Alexander,Male,2020-11-12,Walla Walla
21646,Luis,D,Bryant,Male,2020-02-18,Lemon Grove
21647,Blake,NULL,Brown,Male,2020-02-10,Bremerton
21648,Ronnie,J,Sun,Male,2020-02-13,Burbank
21649,Keith,NULL,Nara,Male,2020-02-18,Concord
21650,Cedric,NULL,Zeng,Male,2020-02-15,Coronado
21651,Sean,L,Cooper,Male,2020-03-10,Puyallup
21652,Julia,NULL,Bell,Female,2019-10-29,Vancouver
21653,Jose,NULL,Anderson,Male,2020-03-29,San Gabriel
21654,Aidan,NULL,Barnes,Male,2020-03-16,Imperial Beach
21655,Zachary,NULL,Bryant,Male,2019-12-27,Newton
21656,Hannah,J,Hayes,Female,2020-08-16,Victoria
21657,Sara,J,Green,Female,2020-04-22,Bellingham
21658,Jocelyn,A,Powell,Female,2019-12-03,Vancouver
21659,Gabrielle,B,Jenkins,Female,2018-01-16,Haney
21660,Allison,H,Watson,Female,2020-11-21,Mill Valley
21661,Terry,A,Champion,Male,2020-06-27,Berlin
21662,Orlando,L,Muñoz,Male,2020-04-22,Roissy en Brie
21663,Kenneth,NULL,Goel,Male,2020-08-19,Stuttgart
21664,Edwin,NULL,Yuan,Male,2020-11-03,Roubaix
21665,Karl,A,Jai,Male,2020-04-21,Colomiers
21666,Leslie,NULL,Jimenez,Female,2020-09-24,Berlin
21667,Crystal,A,Zhang,Female,2020-10-02,München
21668,Christina,F,Rogers,Female,2019-12-23,Bury
21669,Jessica,NULL,Rodriguez,Female,2019-11-28,Cheltenham
21670,Benjamin,A,Lal,Male,2020-09-11,Lille
21671,Nicolas,J,Jai,Male,2020-04-20,Roubaix
21672,Craig,D,Gomez,Male,2020-12-26,Frankfurt am Main
21673,Jésus,M,Gill,Male,2020-04-28,Paris
21674,Jada,S,Morris,Female,2020-10-28,Bottrop
21675,Adriana,NULL,Rana,Female,2021-01-15,Paris
21676,Valerie,A,Guo,Female,2020-12-28,Suresnes
21677,Cedric,H,Chander,Male,2020-10-29,Bobigny
21678,Alvin,L,Tang,Male,2020-03-09,Milton Keynes
21679,Drew,R,Yuan,Male,2020-07-13,Berkshire
21680,Ricky,L,Torres,Male,2020-03-06,Salzgitter
21681,Casey,D,Ortega,Male,2020-10-17,Hannover
21682,Katrina,NULL,Goel,Female,2020-10-05,Bury
21683,Henry,NULL,Suri,Male,2020-07-01,York
21684,Mariah,R,Bennett,Female,2020-08-11,Roubaix
21685,Bailey,NULL,Green,Female,2020-11-26,Port Orchard
21686,Albert,A,Ortega,Male,2020-07-19,Burlingame
21687,Sarah,M,Brown,Female,2020-10-19,El Cajon
21688,Jesse,NULL,Morris,Male,2020-03-12,San Gabriel
21689,Olivia,Z,Simmons,Female,2020-11-13,Bellingham
21690,Samantha,NULL,Thomas,Female,2020-04-18,Cliffside
21691,Brandon,S,Martin,Male,2020-04-30,Oak Bay
21692,Savannah,L,Ward,Female,2020-07-12,Yakima
21693,Alyssa,C,Ashe,Female,2020-05-31,Berkeley
21694,Bobby,NULL,Sai,Male,2020-09-14,Berkeley
21695,Ethan,E,Rodriguez,Male,2020-11-27,Berkeley
21696,Gabrielle,A,Watson,Female,2020-12-29,Edmonds
21697,Dalton,C,Powell,Male,2020-10-21,Woodland Hills
21698,Tracy,NULL,She,Female,2020-03-17,Concord
21699,Logan,J,Sharma,Male,2020-10-30,Mill Valley
21700,Juan,M,Ramirez,Male,2020-10-30,Palo Alto
21701,Abigail,J,Sanders,Female,2020-06-08,Lake Oswego
21702,Paige,NULL,Gonzales,Female,2020-03-12,Shawnee
21703,Paige,NULL,Blue,Female,2020-09-01,Victoria
21704,Charles,D,Martinez,Male,2020-11-12,Seattle
21705,Warren,N,Sharma,Male,2020-12-05,Chula Vista
21706,Haley,NULL,Murphy,Female,2020-08-23,Burien
21707,Cassidy,G,Simmons,Female,2020-10-22,Issaquah
21708,Andrea,L,Brooks,Female,2020-08-04,Everett
21709,Katherine,J,Torres,Female,2020-11-03,Oregon City
21710,Brittany,NULL,Gonzales,Female,2018-01-21,Royal Oak
21711,Hailey,J,Gray,Female,2020-11-05,West Covina
21712,Megan,R,Ross,Female,2020-05-06,El Cajon
21713,Jose,B,Parker,Male,2020-05-27,Downey
21714,Carmen,M,Patel,Female,2021-01-02,Burien
21715,Jonathan,F,Ross,Male,2020-02-12,Walla Walla
21716,Gerald,C,Sara,Male,2020-09-09,Burien
21717,Angel,M,King,Male,2021-01-28,Torrance
21718,Devin,B,Roberts,Male,2020-08-26,Lincoln Acres
21719,Morgan,NULL,Torres,Female,2020-10-31,Lebanon
21720,Raul,NULL,Jai,Male,2020-02-20,Burbank
21721,Sara,NULL,Campbell,Female,2020-10-13,Renton
21722,Spencer,R,Wood,Male,2020-11-10,Spring Valley
21723,Tiffany,L,Huang,Female,2020-11-22,Burlingame
21724,Mandy,NULL,Yang,Female,2020-07-12,Concord
21725,Gabrielle,C,Cannata,Female,2020-07-12,Victoria
21726,Morgan,NULL,Hall,Female,2020-07-14,Shawnee
21727,Arianna,NULL,Flores,Female,2018-01-27,Shawnee
21728,Madison,K,Harris,Female,2020-10-31,Burien
21729,Alexandria,L,Morgan,Female,2020-09-26,Spokane
21730,Noah,A,Campbell,Male,2020-12-04,Burbank
21731,Alexandra,J,Diaz,Female,2020-12-20,La Jolla
21732,Ian,E,Johnson,Male,2020-10-14,Newton
21733,Ian,M,Simmons,Male,2020-12-15,Marysville
21734,Grace,NULL,Garcia,Female,2021-01-06,Long Beach
21735,Grace,R,Diaz,Female,2020-12-27,Daly City
21736,Thomas,D,Thompson,Male,2020-11-16,Burbank
21737,Timothy,A,Rivera,Male,2020-11-03,Saint-Denis
21738,Francis,J,Alonso,Male,2020-12-04,Peterborough
21739,Dale,E,Rai,Male,2020-04-04,Watford
21740,Taylor,NULL,Walker,Female,2021-01-14,Watford
21741,Alexa,E,Sanders,Female,2018-01-22,N. Vancouver
21742,Katelyn,B,Cox,Female,2020-04-29,Langford
21743,Theresa,NULL,Rubio,Female,2020-04-29,Chula Vista
21744,Emma,NULL,Perry,Female,2020-09-29,Colma
21745,Isabel,M,Foster,Female,2020-08-10,Langley
21746,Xavier,NULL,Hernandez,Male,2020-11-21,Lakewood
21747,Derrick,NULL,Munoz,Male,2020-02-28,Burlingame
21748,Wyatt,NULL,Harris,Male,2020-03-04,Glendale
21749,Ashley,G,Williams,Female,2020-11-24,Colma
21750,Carlos,E,Reed,Male,2020-04-02,Coronado
21751,Logan,D,Jackson,Male,2020-08-23,Lemon Grove
21752,Rafael,M,Li,Male,2020-12-05,Calgary
21753,Morgan,NULL,Robinson,Female,2020-04-30,Beaverton
21754,Kaitlyn,NULL,Lopez,Female,2020-09-16,Salem
21755,Lucas,R,White,Male,2020-10-15,Coronado
21756,Allison,NULL,Carter,Female,2020-03-01,Santa Monica
21757,Elijah,S,Wang,Male,2021-01-23,Kirkland
21758,Patricia,S,Malhotra,Female,2020-10-13,Burien
21759,Jennifer,A,Moore,Female,2020-12-16,Westminster
21760,Margaret,K,She,Female,2020-10-05,Concord
21761,Makayla,NULL,Sanders,Female,2020-07-16,Torrance
21762,Andrea,D,Hernandez,Female,2020-01-31,Everett
21763,Madison,NULL,Brown,Female,2020-11-14,Redmond
21764,Nathan,NULL,Smith,Male,2020-03-24,Newton
21765,Nathaniel,P,Kelly,Male,2020-06-08,Oregon City
21766,Jesse,M,Baker,Male,2020-03-10,Bellflower
21767,Mariah,M,Ramirez,Female,2020-08-03,Bellflower
21768,Cole,A,Watson,Male,2017-12-29,Metchosin
21769,Michele,L,Rubio,Female,2020-03-03,Concord
21770,Brandon,L,Thomas,Male,2020-07-19,Renton
21771,Sheena,NULL,Shen,Female,2020-07-11,Chula Vista
21772,Sarah,G,Patterson,Female,2020-09-21,Portland
21773,Alyssa,NULL,Rogers,Female,2020-05-27,Beaverton
21774,Brian,B,James,Male,2020-12-12,Torrance
21775,Sean,R,Ramirez,Male,2020-03-31,Newport Beach
21776,Daniel,P,Thompson,Male,2020-05-02,Kirkland
21777,Emily,P,Gonzales,Female,2020-11-24,Sooke
21778,Louis,NULL,Shen,Male,2020-10-18,Burien
21779,Maurice,J,Black,Male,2020-12-19,Concord
21780,Pedro,NULL,Gonzalez,Male,2020-04-06,Concord
21781,Jared,NULL,Rivera,Male,2020-11-04,Lynnwood
21782,Blake,NULL,Martin,Male,2020-04-28,Beaverton
21783,Kate,NULL,Goel,Female,2020-02-25,Burien
21784,Mackenzie,J,Hernandez,Female,2020-05-14,Edmonds
21785,Tabitha,M,Rodriguez,Female,2020-11-22,Chula Vista
21786,Alexis,NULL,Bennett,Female,2020-08-29,El Cajon
21787,Rebecca,E,Allen,Female,2020-02-19,Grossmont
21788,Spencer,NULL,Barnes,Male,2020-11-26,La Jolla
21789,Lauren,A,Griffin,Female,2020-05-07,National City
21790,James,W,Diaz,Male,2020-06-09,San Carlos
21791,Richard,NULL,Price,Male,2020-03-29,San Gabriel
21792,Cassidy,L,Butler,Female,2020-11-30,Victoria
21793,Kaylee,L,Scott,Female,2020-11-26,Oregon City
21794,Alyssa,J,James,Female,2020-11-01,Downey
21795,Tristan,L,Bennett,Male,2020-03-12,San Gabriel
21796,Emma,W,Ward,Female,2020-08-18,Sooke
21797,Kelvin,P,Gao,Male,2020-11-03,Bellingham
21798,Jade,P,Sanders,Female,2020-11-11,Lebanon
21799,Angel,M,Cook,Male,2020-07-30,Lebanon
21800,Heidi,L,Raman,Female,2020-09-04,Concord
21801,Kaylee,M,Cooper,Female,2020-08-05,Palo Alto
21802,Lucas,NULL,Roberts,Male,2020-04-01,Spring Valley
21803,Emily,NULL,Thomas,Female,2020-10-26,Cliffside
21804,Brooke,V,Cook,Female,2020-07-24,Port Orchard
21805,Lucas,NULL,Russell,Male,2020-04-15,Renton
21806,Kelvin,K,Xie,Male,2020-09-11,Burbank
21807,Amanda,NULL,Campbell,Female,2020-11-13,Colma
21808,Amanda,NULL,Green,Female,2020-11-01,Downey
21809,Sydney,R,Thompson,Female,2020-10-11,Lakewood
21810,Justin,C,Miller,Male,2020-03-01,Spring Valley
21811,Olivia,K,Williams,Female,2020-11-27,Colma
21812,Adrian,NULL,Bailey,Male,2020-11-13,Seattle
21813,Dalton,N,Brown,Male,2018-02-15,Shawnee
21814,Noah,K,Edwards,Male,2020-07-10,W. Linn
21815,Gabrielle,M,Green,Female,2020-04-05,Shawnee
21816,Jackson,NULL,Roberts,Male,2020-07-01,Saarlouis
21817,Jerome,J,Carlson,Male,2020-10-26,Watford
21818,Willie,A,Chander,Male,2020-05-02,Orly
21819,Chloe,S,Howard,Female,2020-03-09,Tremblay-en-France
21820,Priscilla,H,Nath,Female,2020-08-09,Villeneuve-d'Ascq
21821,Clayton,NULL,Tang,Male,2020-07-27,Bonn
21822,Gregory,NULL,Yuan,Male,2020-05-27,York
21823,Lacey,A,She,Female,2020-09-25,Berlin
21824,Warren,NULL,She,Male,2020-12-10,London
21825,Randy,J,Zhou,Male,2020-12-29,Berlin
21826,Abigail,H,Russell,Female,2020-11-14,Ingolstadt
21827,Mallory,NULL,Gutierrez,Female,2020-12-19,Neunkirchen
21828,Megan,NULL,Gonzales,Female,2020-12-11,Paderborn
21829,Carolyn,NULL,Rana,Female,2020-10-12,W. York
21830,Briana,NULL,Alonso,Female,2020-06-10,Warrington
21831,Yolanda,NULL,Anand,Female,2020-10-06,Roubaix
21832,Pedro,S,Gill,Male,2021-01-15,Roncq
21833,Terrance,B,Gonzalez,Male,2020-12-09,Duesseldorf
21834,Jillian,H,Mehta,Female,2020-10-02,Hof
21835,Susan,NULL,Sun,Female,2020-12-09,Saarlouis
21836,Kristi,NULL,Raman,Female,2020-07-26,Werne
21837,Megan,NULL,Alexander,Female,2021-01-04,Frankfurt
21838,Gerald,C,Ruiz,Male,2020-06-11,Poing
21839,Billy,NULL,Diaz,Male,2020-08-27,Kirkby
21840,Stacey,NULL,Ma,Female,2020-02-02,Maidenhead
21841,Lindsay,NULL,Nath,Female,2020-07-19,York
21842,Neil,L,Navarro,Male,2020-09-13,Hamburg
21843,Erica,F,He,Female,2020-04-06,Leipzig
21844,James,Y,Long,Male,2020-07-28,Hof
21845,Cameron,NULL,Miller,Male,2020-03-29,Metz
21846,Kevin,NULL,Patterson,Male,2020-03-15,Ingolstadt
21847,Dominic,F,Madan,Male,2020-07-24,London
21848,Jerry,E,Raje,Male,2020-06-15,London
21849,Todd,NULL,Chow,Male,2020-03-22,Saint Ouen
21850,Bruce,NULL,Subram,Male,2020-09-23,Paris
21851,Stuart,W,Railson,Male,2020-03-25,Frankfurt
21852,Eduardo,Q,Johnson,Male,2020-08-12,Kassel
21853,Stacy,L,Gutierrez,Female,2020-08-31,Saarlouis
21854,Theresa,NULL,Schmidt,Female,2020-10-30,London
21855,Paula,B,Martin,Female,2020-08-19,Woolston
21856,Emmanuel,F,Sanchez,Male,2020-10-20,Lancaster
21857,Jay,A,Dominguez,Male,2020-01-24,London
21858,Curtis,N,Lin,Male,2020-01-20,London
21859,Monica,NULL,Kim,Female,2020-08-18,Colombes
21860,Jacquelyn,NULL,Gill,Female,2020-08-03,Les Ulis
21861,Kari,NULL,Romero,Female,2020-01-31,Paris
21862,Michele,C,Prasad,Female,2020-05-23,Roissy en Brie
21863,Shawna,P,Anand,Female,2020-04-08,München
21864,Martin,E,Lopez,Male,2020-06-28,Billericay
21865,Kathryn,NULL,Andersen,Female,2020-05-30,London
21866,Shannon,C,Zhu,Female,2020-10-23,Cergy
21867,Michael,NULL,Ruggiero,Male,2020-09-09,Saint-Denis
21868,Aimee,R,Ma,Female,2020-02-05,Berlin
21869,Tina,A,Prasad,Female,2020-12-01,Bonn
21870,Jenny,NULL,Raji,Female,2020-11-14,Runcorn
21871,Devin,NULL,Adams,Male,2020-12-04,Cranbourne
21872,Alisha,C,Lal,Female,2020-09-17,Silverwater
21873,Kellie,I,Navarro,Female,2019-03-23,Lane Cove
21874,Brandi,NULL,Suarez,Female,2019-03-18,Port Macquarie
21875,Cedric,M,Nara,Male,2019-03-02,Silverwater
21876,Philip,P,Rubio,Male,2019-03-21,Newcastle
21877,Clarence,NULL,Xu,Male,2019-03-17,Coffs Harbour
21878,Bryant,NULL,Rana,Male,2019-03-13,Newcastle
21879,Louis,NULL,Ma,Male,2020-10-14,Cranbourne
21880,Marc,J,Gomez,Male,2020-08-31,Cranbourne
21881,Nicole,NULL,Lewis,Female,2020-09-18,Caloundra
21882,Jay,D,Ramos,Male,2019-03-29,Gold Coast
21883,Patricia,R,Kapoor,Female,2020-02-02,Sunbury
21884,Tabitha,A,Gutierrez,Female,2020-10-06,Sydney
21885,Rafael,A,Xu,Male,2019-03-16,Port Macquarie
21886,Jill,NULL,Carlson,Female,2019-03-11,Newcastle
21887,Ashley,D,White,Female,2020-02-04,Hobart
21888,Evan,L,Edwards,Male,2019-03-05,Gold Coast
21889,Sheila,L,Navarro,Female,2019-03-10,Goulburn
21890,Tiffany,B,Zeng,Female,2020-07-27,Darlinghurst
21891,Dawn,M,Nara,Female,2019-03-17,Lane Cove
21892,Joan,J,Hernandez,Female,2019-03-08,Springwood
21893,Brandi,C,Hernandez,Female,2019-03-02,Malabar
21894,David,A,Li,Male,2019-03-25,Hobart
21895,Kaylee,L,Gonzalez,Female,2019-03-05,Gold Coast
21896,Roy,NULL,Subram,Male,2020-06-06,Geelong
21897,Francisco,A,Subram,Male,2019-03-28,St. Leonards
21898,Devon,D,Raji,Male,2020-11-02,Cranbourne
21899,Marie,NULL,Vazquez,Female,2019-03-03,Lavender Bay
21900,Robert,NULL,Jones,Male,2020-06-02,Beaverton
21901,Elizabeth,P,Taylor,Female,2021-01-02,Lake Oswego
21902,Natalie,M,James,Female,2020-11-02,Glendale
21903,Fernando,J,Jenkins,Male,2020-03-17,Santa Cruz
21904,Chase,NULL,Sandberg,Male,2020-09-06,Langley
21905,Pedro,NULL,Hernandez,Male,2020-07-18,Bellingham
21906,Miranda,L,Simmons,Female,2020-08-20,Bellingham
21907,Jordan,NULL,Hall,Female,2020-09-12,Everett
21908,Isabel,NULL,Hayes,Female,2020-08-12,Oregon City
21909,Allison,NULL,Ward,Female,2020-03-13,Palo Alto
21910,Rebekah,C,Perez,Female,2020-12-14,Bonn
21911,Joan,B,Ross,Female,2020-07-08,Saint-Denis
21912,Colleen,R,Kumar,Female,2020-05-12,Dunkerque
21913,Arthur,NULL,Blanco,Male,2020-12-22,Morangis
21914,Emily,NULL,Brown,Female,2020-04-20,Hof
21915,Tristan,M,Wood,Male,2020-03-11,San Francisco
21916,Jesse,NULL,Evans,Male,2020-08-14,Vancouver
21917,Dalton,NULL,Johnson,Male,2020-06-03,Redwood City
21918,Carol,NULL,Serrano,Female,2020-01-30,Concord
21919,Melissa,D,Howard,Female,2020-11-24,Bremerton
21920,Destiny,NULL,Bennett,Female,2020-11-24,Lemon Grove
21921,Lucas,T,Collins,Male,2018-02-20,Oak Bay
21922,Bailey,L,Ward,Female,2020-11-06,Torrance
21923,Justin,NULL,Williams,Male,2020-12-06,Seattle
21924,Eduardo,NULL,Cook,Male,2020-12-26,Yakima
21925,Tabitha,T,Dominguez,Female,2021-01-01,Cliffside
21926,Melanie,NULL,Henderson,Female,2020-12-08,Woodburn
21927,Meredith,NULL,Browning,Female,2020-12-24,Colma
21928,Karl,L,Luo,Male,2020-12-08,Colma
21929,Karen,M,Perry,Female,2020-12-05,Coronado
21930,Marissa,NULL,Perry,Female,2020-12-12,Glendale
21931,Marcus,L,Wood,Male,2020-12-12,San Francisco
21932,Leonard,NULL,Kumar,Male,2020-12-17,Colma
21933,Nicole,I,Martin,Female,2020-11-23,San Carlos
21934,Jennifer,A,Cox,Female,2020-08-19,Glendale
21935,Victoria,NULL,Simmons,Female,2021-01-02,Walla Walla
21936,Emma,H,Reed,Female,2020-09-01,Burbank
21937,Morgan,C,Ross,Female,2020-12-05,San Diego
21938,Savannah,K,Hall,Female,2020-08-13,Milwaukie
21939,Thomas,J,Roberts,Male,2018-02-09,Langford
21940,Alejandro,T,Sharma,Male,2020-03-21,Coronado
21941,Gail,NULL,Moore,Female,2020-12-01,Santa Monica
21942,Julia,M,Roberts,Female,2020-03-04,Lynnwood
21943,Cindy,A,Mehta,Female,2019-03-23,Wollongong
21944,Daisy,NULL,Jiménez,Female,2019-03-15,Matraville
21945,Pearlie,J.,Rusek,Female,2019-03-02,Seaford
21946,Michele,NULL,Deng,Female,2019-03-09,Port Macquarie
21947,Diane,F,Romero,Female,2019-03-23,Seaford
21948,Ann,NULL,Madan,Female,2019-03-03,Findon
21949,Clayton,NULL,Chavez,Male,2019-03-24,Cloverdale
21950,Armando,NULL,Hernandez,Male,2019-03-13,Goulburn
21951,Orlando,C,Hernandez,Male,2019-03-07,Gold Coast
21952,Latasha,NULL,Vazquez,Female,2020-05-28,Geelong
21953,Marvin,K,Vazquez,Male,2020-04-21,Melton
21954,Yolanda,NULL,Andersen,Female,2020-12-31,Hobart
21955,Jenny,NULL,Ferrier,Female,2019-03-15,Malabar
21956,Jay,F,Kapoor,Male,2019-03-12,Newcastle
21957,Kathryn,R,Shen,Female,2019-03-08,North Sydney
21958,Mallory,NULL,Blanco,Female,2019-03-24,Springwood
21959,Jimmy,NULL,Dominguez,Male,2019-03-16,Sydney
21960,Dawn,C,Liu,Female,2020-09-13,Cranbourne
21961,Chelsea,NULL,Garcia,Female,2020-03-02,Hawthorne
21962,Kristi,M,Smith,Female,2020-02-27,Melton
21963,Jacquelyn,NULL,Serrano,Female,2020-05-05,Milsons Point
21964,Devon,C,Nara,Male,2020-09-22,Caloundra
21965,Bethany,L,Raheem,Female,2020-11-17,Seaford
21966,Ross,A,Sai,Male,2019-04-17,South Melbourne
21967,Charles,E,Sanders,Male,2020-11-30,Wollongong
21968,Jaime,R,Deng,Male,2019-04-11,Findon
21969,Latoya,H,Deng,Female,2019-04-27,Malabar
21970,Jada,NULL,Rivera,Female,2020-11-15,Warrnambool
21971,Warren,NULL,Shan,Male,2020-07-12,Gold Coast
21972,Mandy,K,She,Female,2020-05-28,Coffs Harbour
21973,Janet,R,Vazquez,Female,2020-11-26,Cloverdale
21974,Whitney,J,Suri,Female,2019-04-28,Melton
21975,Alfredo,NULL,Ruiz,Male,2020-12-28,Perth
21976,Jacqueline,NULL,Torres,Female,2019-04-01,Sydney
21977,Phillip,J,Malhotra,Male,2020-06-11,St. Leonards
21978,Tracy,E,Deng,Female,2020-04-22,Silverwater
21979,Philip,M,Gutierrez,Male,2019-04-09,Hobart
21980,Beth,NULL,Moreno,Female,2019-04-05,East Brisbane
21981,Isabella,L,Henderson,Female,2020-11-10,Brisbane
21982,Deborah,T,Lal,Female,2019-04-25,Bendigo
21983,Glenn,NULL,Liang,Male,2019-04-01,Cloverdale
21984,Kristy,NULL,Suarez,Female,2019-04-12,Lane Cove
21985,Eddie,L,Torres,Male,2019-04-04,Rhodes
21986,Kristi,l,Chapman,Female,2019-04-09,Findon
21987,Theodore,F,Dominguez,Male,2019-04-27,East Brisbane
21988,Alisha,M,Zhao,Female,2020-11-22,Port Macquarie
21989,Erik,H,Jimenez,Male,2020-03-26,Rhodes
21990,Alejandro,R,Rai,Male,2020-04-06,Rockhampton
21991,Teresa,NULL,Gill,Female,2021-01-22,Seaford
21992,Alejandro,P,Zhang,Male,2020-12-28,Warrnambool
21993,Craig,M,Sanz,Male,2020-03-08,Bendigo
21994,Natasha,NULL,Ruiz,Female,2019-04-01,Seaford
21995,Kathryn,C,Raji,Female,2020-08-17,Port Macquarie
21996,Amy,NULL,Gao,Female,2019-04-14,East Brisbane
21997,Dennis,NULL,Xu,Male,2020-11-03,Warrnambool
21998,Erik,C,Hernandez,Male,2020-07-14,East Brisbane
21999,Julia,R,Barnes,Female,2019-04-22,Geelong
22000,Cynthia,NULL,Chandra,Female,2019-04-10,Hervey Bay
22001,Gregory,J,Chander,Male,2020-05-04,Hobart
22002,Kristen,L,Chen,Female,2020-08-29,Malabar
22003,Jill,NULL,Navarro,Female,2020-07-07,South Melbourne
22004,Meghan,E,Ortega,Female,2019-04-09,Coffs Harbour
22005,Pamela,NULL,Mehta,Female,2020-12-27,Melbourne
22006,Jon,NULL,Nara,Male,2020-03-18,South Melbourne
22007,Kaylee,T,Hernandez,Female,2020-12-10,Issaquah
22008,Alisha,J,Ye,Female,2018-02-19,Cliffside
22009,Ross,NULL,Alvarez,Male,2020-03-18,Coronado
22010,Henry,M,Lopez,Male,2020-10-28,Burlingame
22011,Richard,L,Patterson,Male,2020-11-29,Redmond
22012,Regina,NULL,Malhotra,Female,2020-06-30,Colma
22013,Marcus,L,Jenkins,Male,2020-12-14,Milwaukie
22014,Jose,NULL,Gonzales,Male,2020-06-11,Haney
22015,Mary,NULL,Turner,Female,2020-07-08,Shawnee
22016,Terrence,E,Andersen,Male,2020-12-25,Burien
22017,Sharon,F,She,Female,2020-06-05,Matraville
22018,Todd,NULL,Sun,Male,2020-06-12,Warrnambool
22019,Rachel,NULL,Bryant,Female,2020-02-27,Shawnee
22020,Jaime,NULL,Shan,Male,2020-09-26,Geelong
22021,Ethan,C,White,Male,2020-11-02,Renton
22022,Christopher,M,Davis,Male,2020-11-12,Redwood City
22023,Rafael,R,Chen,Male,2020-03-20,Beverly Hills
22024,Samuel,D,Chen,Male,2020-05-03,Colma
22025,Riley,S,Peterson,Female,2020-07-08,Coronado
22026,Bridget,NULL,Kennedy,Female,2020-08-29,Cliffside
22027,Franklin,J,Luo,Male,2020-05-11,Cliffside
22028,Jodi,A,Shen,Female,2020-02-02,Hobart
22029,Laura,NULL,Gao,Female,2020-12-13,Silverwater
